node,segment,theta,lambda,original,new,tsts_original,tsts_new,rses_original,rses_new,eses_original,eses_new,total_change,tsts_change,tsts_judge,rses_change,rses_judge,eses_change,eses_judge
2321,887,0,0.0220984628777426,1727123593.8386018,1727348622.6488245,26114537.60337284,26412124.003424723,59682086.36312488,59957924.212056026,59682086.36312488,59958061.93392064,225028.81022262573,297586.40005188435,True,275837.84893114865,True,275975.57079575956,True
1953,1869,0,0.0220979809254585,1727123593.8386018,1727498882.1258767,10659178.84571135,11071974.27241141,82386935.56329897,82768277.57797793,82386935.56329897,82768946.6539857,375288.2872748375,412795.4267000593,True,381342.0146789551,True,382011.0906867236,True
717,689,0,0.0220959380892168,1727123593.8386018,1727433599.384797,11133439.723605245,11416817.647204813,19157265.009352922,19440875.79765811,19157265.009352922,19440875.69694297,310005.54619526863,283377.92359956726,True,283610.78830518574,True,283610.6875900477,True
1300,4751,0,0.0220709736078158,1727123593.8386018,1727146076.054574,15320237.747522876,15340068.391924726,46479740.25677763,46499961.4212165,46479740.25677763,46499953.03007524,22482.215972185135,19830.64440185018,True,20221.16443887353,True,20212.7732976079,True
3495,3341,0,0.0220675490853185,1727123593.8386018,1727464186.4032245,7564644.366662721,7927361.925636389,35918429.54037175,36264802.45480506,35918429.54037175,36265379.03312257,340592.5646226406,362717.55897366814,True,346372.91443330795,True,346949.49275081605,True
2977,2846,0,0.0220626623353887,1727123593.8386018,1727772304.8238513,17027876.791410707,17746259.025209967,96336914.96174754,97023599.81989978,96336914.96174754,97023411.02019209,648710.9852495193,718382.2337992601,True,686684.8581522405,True,686496.0584445447,True
6946,6653,0,0.0220509284813407,1727123593.8386018,1727194289.459144,4090114.724381147,4160878.4543926474,31664872.942718975,31734008.89805779,31664872.942718975,31733985.660548728,70695.62054228783,70763.73001150042,True,69135.95533881336,True,69112.71782975271,True
0,1192,0,0.0220191212695965,1727123593.8386018,1727190156.9210694,14913468.203922853,14980413.216634225,52647306.650359906,52713216.38112213,52647306.650359906,52713236.2925829,66563.082467556,66945.01271137223,True,65909.73076222092,True,65929.64222299308,True
3117,2724,0,0.0220146695112439,1727123593.8386018,1727209810.1874194,18834754.47411537,18931784.84291964,45938232.137151845,46032882.0351182,45938232.137151845,46032927.8236409,86216.3488175869,97030.36880426854,True,94649.89796635509,True,94695.68648905307,True
1640,182,0,0.0220144728109355,1727123593.8386018,1727160954.801931,11861433.024549058,11899799.529972574,75649886.41510575,75686108.89000589,75649886.41510575,75686174.9344644,37360.96332907677,38366.505423516035,True,36222.47490014136,True,36288.51935864985,True
5638,5401,0,0.0220088872606497,1727123593.8386018,1727309486.746995,12028056.265962034,12238919.144111423,38684183.85635829,38874330.65654642,38684183.85635829,38874511.64968541,185892.9083931446,210862.87814938836,True,190146.80018813163,True,190327.79332712293,True
3699,3538,0,0.0220012895478648,1727123593.8386018,1727355483.0920777,12288123.744671883,12531444.605474489,33222473.017000016,33458058.76566482,33222473.017000016,33458475.466415547,231889.25347590446,243320.86080260575,True,235585.7486648038,True,236002.449415531,True
2425,2321,0,0.021996595028339,1727123593.8386018,1727479389.190847,7868442.597956587,8239257.755440824,33019188.924238205,33370531.922370046,33019188.924238205,33371576.322298363,355795.3522450924,370815.1574842371,True,351342.9981318414,True,352387.3980601579,True
1378,172,0,0.0219958569508038,1727123593.8386018,1727182094.1765926,18546838.9543353,18612908.78451917,71602968.85823344,71666653.52831954,71602968.85823344,71666664.7550312,58500.3379907608,66069.83018387109,True,63684.6700861007,True,63695.89679776132,True
2233,3310,0,0.0219915503553436,1727123593.8386018,1727215677.8207445,15429720.428425882,15552959.459112251,136662070.10583156,136759776.06726575,136662070.10583156,136761794.42805177,92083.98214268684,123239.03068636917,True,97705.9614341855,True,99724.32222020626,True
1809,1734,0,0.0219855224882018,1727123593.8386018,1727273391.6337657,6530247.8168432545,6677493.57942428,26630872.42678625,26773959.18748578,26630872.42678625,26773808.76308278,149797.79516386986,147245.76258102525,True,143086.7606995292,True,142936.33629652858,True
6748,2075,0,0.0219799849116021,1727123593.8386018,1727158434.1031115,9278730.531660754,9311383.269602526,74052086.97673494,74081318.54809871,74052086.97673494,74081186.48611794,34840.26450967789,32652.737941771746,True,29231.571363776922,True,29099.509383007884,True
1839,3410,0,0.0219767448326896,1727123593.8386018,1727154424.0237868,13227703.02553011,13253245.619646598,44753009.42955667,44776455.18093449,44753009.42955667,44776122.531078115,30830.185184955597,25542.59411648847,True,23445.75137782097,True,23113.1015214473,True
468,450,0,0.0219708094875769,1727123593.8386018,1727397160.6852505,5626671.255943982,5888894.534287007,61322264.62829095,61579508.80389115,61322264.62829095,61580637.32752953,273566.8466486931,262223.27834302466,True,257244.1756002009,True,258372.699238576,True
2597,2485,0,0.0219682704579884,1727123593.8386018,1727325616.0656748,3073709.510734504,3252393.2547602244,15646816.902604358,15825519.532745002,15646816.902604358,15825505.312923096,202022.22707295418,178683.74402572028,True,178702.63014064357,True,178688.41031873785,True
5372,2445,0,0.021957868871497,1727123593.8386018,1727193409.041656,25201406.45171146,25282795.789196532,94071921.25770411,94151162.65477198,94071921.25770411,94151137.02716988,69815.20305418968,81389.33748507127,True,79241.39706787467,True,79215.7694657743,True
2588,4844,0,0.0219542808370671,1727123593.8386018,1727147300.992363,7482031.779303601,7503930.512970123,48076614.26075971,48097384.5515811,48076614.26075971,48097385.07500562,23707.153761148453,21898.73366652243,True,20770.290821388364,True,20770.814245909452,True
2193,2098,0,0.0219484319767111,1727123593.8386018,1727703887.8884137,15679049.223139111,16311576.380620975,53357584.82826174,53944498.59638188,53357584.82826174,53945109.92350481,580294.04981184,632527.1574818641,True,586913.7681201398,True,587525.0952430665,True
3774,3298,0,0.0219213117562128,1727123593.8386018,1727162686.1449459,15093106.07031555,15133214.129275283,27440014.415443182,27479364.65404322,27440014.415443182,27479392.586940408,39092.30634403229,40108.058959733695,True,39350.23860003799,True,39378.17149722576,True
5774,5032,0,0.0219098477731329,1727123593.8386018,1727160703.6544485,13862492.876373224,13898293.918992285,70561103.73652229,70595346.6475878,70561103.73652229,70595474.19624856,37109.815846681595,35801.042619060725,True,34242.911065518856,True,34370.45972627401,True
621,356,0,0.0218951085633062,1727123593.8386018,1727141097.97432,8450819.098717524,8469004.184304766,24630706.59493199,24648836.636092715,24630706.59493199,24648848.14487286,17504.135718107224,18185.08558724262,True,18130.041160725057,True,18141.549940869212,True
4074,3897,0,0.021889570333409,1727123593.8386018,1727423975.1732316,9519842.91874034,9874433.359667994,100019901.68269557,100335616.14708444,100019901.68269557,100336582.67959216,300381.3346297741,354590.4409276545,True,315714.46438887715,True,316680.99689659476,True
1640,1573,0,0.0218703573455553,1727123593.8386018,1727257813.1341362,7504106.2096798625,7636527.347950207,75649886.41510573,75774149.07904758,75649886.41510573,75774403.96561743,134219.29553437233,132421.13827034459,True,124262.6639418453,True,124517.5505117029,True
535,1322,0,0.0218666087427411,1727123593.8386018,1727266724.977604,24010684.04240441,24178703.989208467,78513191.50126433,78673254.57812992,78513191.50126433,78673357.46209839,143131.13900208473,168019.9468040578,True,160063.07686558366,True,160165.96083405614,True
3870,3702,0,0.0218654801304417,1727123593.8386018,1727277354.6242888,7701688.714418005,7852573.2153851185,46864459.52635033,47010180.10191829,46864459.52635033,47009707.93872939,153760.78568696976,150884.5009671133,True,145720.57556796074,True,145248.41237906367,True
5836,4044,0,0.0218539078465502,1727123593.8386018,1727137902.3783565,9286400.65836148,9301315.658036187,80387352.07680957,80401726.22213319,80387352.07680957,80401629.79518645,14308.539754629135,14914.999674707651,True,14374.145323619246,True,14277.718376874924,True
1378,171,0,0.0218421105674852,1727123593.8386018,1727182114.9358268,18546838.9543353,18612803.920189723,71602968.85823344,71666468.06418222,71602968.85823344,71666479.72441636,58521.09722495079,65964.96585442498,True,63499.20594878495,True,63510.86618292332,True
2446,1912,0,0.0218333501510414,1727123593.8386018,1727176693.9081254,16841226.373904556,16897215.705361158,91072064.56226523,91126433.10184129,91072064.56226523,91126183.77382459,53100.06952357292,55989.33145660162,True,54368.53957605362,True,54119.21155935526,True
6153,5893,0,0.0218163116231716,1727123593.8386018,1727200187.2865527,2439555.351118955,2519309.563843786,127843595.95569246,127912740.6519666,127843595.95569246,127913157.31445165,76593.44795084,79754.21272483096,True,69144.69627414644,True,69561.35875919461,True
1460,5071,0,0.0218142222862511,1727123593.8386018,1727152674.0167384,15268938.708051696,15300610.296727117,91204629.28625162,91234895.95695285,91204629.28625162,91234908.68238807,29080.178136587143,31671.58867542073,True,30266.670701235533,True,30279.396136447787,True
4278,6087,0,0.0218100863554535,1727123593.8386018,1727186293.791154,12977900.014763147,13029660.419080151,25904978.298885718,25955320.78762039,25904978.298885718,25955943.668054134,62699.952552080154,51760.404317004606,True,50342.48873467371,True,50965.369168415666,True
94,6214,0,0.0217960548045102,1727123593.8386018,1727145311.5695903,12189195.04858988,12218220.219543543,42580707.31563294,42606117.14159999,42580707.31563294,42606039.764919095,21717.730988502502,29025.170953663066,True,25409.82596705109,True,25332.449286155403,True
1261,1482,0,0.0217831323305185,1727123593.8386018,1727231886.1711323,25337845.268262148,25455859.38853438,72646556.94573726,72761445.60676982,72646556.94573726,72761414.1698212,108292.3325304985,118014.12027223036,True,114888.66103255749,True,114857.22408394516,True
5938,463,0,0.0217827323565802,1727123593.8386018,1727084646.2892723,13458007.1812208,13420907.147508718,16179654.550535312,16142718.99477186,16179654.550535312,16142713.383956304,-38947.54932951927,-37100.03371208161,True,-36935.55576345138,True,-36941.1665790081,True
2865,2741,0,0.0217777177119671,1727123593.8386018,1727267494.581724,2868072.01635601,3008225.851725032,27247394.158861876,27382127.183353387,27247394.158861876,27382741.64896827,143900.74312210083,140153.8353690221,True,134733.02449151129,True,135347.49010639265,True
2588,4843,0,0.0217758110042412,1727123593.8386018,1727147171.005606,7482031.779303601,7503939.786501724,48076614.26075971,48097130.09083932,48076614.26075971,48097118.0328805,23577.16700410843,21908.00719812326,True,20515.830079607666,True,20503.772120788693,True
3419,3268,0,0.0217738292492176,1727123593.8386018,1727339336.9934487,7126423.385420399,7389290.094455481,114935730.0176619,115157406.81214081,114935730.0176619,115157009.79276447,215743.15484690666,262866.7090350818,True,221676.79447890818,True,221279.77510257065,True
2103,2013,0,0.0217624546494995,1727123593.8386018,1727382501.075688,8023825.285747679,8300332.066436714,102468890.8736534,102721324.40977345,102468890.8736534,102721902.39691158,258907.23708605766,276506.7806890346,True,252433.5361200571,True,253011.52325817943,True
5372,2444,0,0.0217603737024056,1727123593.8386018,1727193246.0817287,25201406.45171146,25283238.94445613,106785116.1437597,106864228.33765492,106785116.1437597,106864229.83557838,69652.2431268692,81832.49274466932,True,79112.19389522076,True,79113.69181868434,True
621,1619,0,0.0217578390160758,1727123593.8386018,1727187747.508046,12837158.53674565,12900063.287811453,30193580.041083626,30254489.82512322,30193580.041083626,30253962.37440824,64153.66944408417,62904.75106580183,True,60909.78403959423,True,60382.33332461491,True
0,1191,0,0.0217525497741821,1727123593.8386018,1727190175.8965807,14913468.203922853,14980284.083948003,52647306.650359906,52713053.20921413,52647306.650359906,52713073.91313296,66582.05797886848,66815.88002515025,True,65746.5588542223,True,65767.26277305186,True
5836,4043,0,0.0217457882264362,1727123593.8386018,1727137948.7859833,9286400.65836148,9301507.80264825,89405683.1624008,89420047.88445531,89405683.1624008,89419917.77674577,14354.94738149643,15107.144286770374,True,14364.722054511309,True,14234.614344969392,True
1300,4754,0,0.0217147944192326,1727123593.8386018,1727131125.597618,15320237.747522876,15325925.339825269,46479740.25677763,46485781.68040851,46479740.25677763,46485774.06732227,7531.759016275406,5687.592302393168,True,6041.423630878329,True,6033.810544639826,True
1460,5815,0,0.0217135844262665,1727123593.8386018,1727161479.7736742,13995043.259645646,14036081.201377787,80834249.24729471,80874091.57269037,80834249.24729471,80874118.76759578,37885.93507242203,41037.94173214026,True,39842.32539565861,True,39869.52030107379,True
4442,5969,0,0.0216950645879318,1727123593.8386018,1727164860.5968761,12172928.710932214,12218879.518925086,67050482.31950662,67094132.683905035,67050482.31950662,67094139.78015614,41266.75827431679,45950.80799287185,True,43650.36439841241,True,43657.46064952016,True
4383,4194,0,0.0216916356084847,1727123593.8386018,1727420789.8986735,7900611.310226654,8224265.743755823,95601623.41277926,95888384.48614636,95601623.41277926,95888411.6774421,297196.0600717068,323654.4335291693,True,286761.07336710393,True,286788.2646628469,True
1378,173,0,0.0216843357640617,1727123593.8386018,1727175469.89336,18546838.9543353,18606396.562978417,71602968.85823344,71660219.88942672,71602968.85823344,71660230.69832796,51876.0547580719,59557.60864311829,True,57251.03119328618,True,57261.84009452164,True
6748,1564,0,0.0216583713659066,1727123593.8386018,1727146925.23619,9678823.113532247,9701878.758770492,63681706.93777803,63701890.36212662,63681706.93777803,63701758.16578598,23331.39758825302,23055.645238244906,True,20183.424348585308,True,20051.22800794989,True
3294,6678,0,0.0216344937243971,1727123593.8386018,1727179749.81055,13916452.131337104,13974363.602217544,46301187.322357506,46355958.23515973,46301187.322357506,46356087.33575141,56155.97194814682,57911.470880439505,True,54770.91280222684,True,54900.01339390129,True
3401,3251,0,0.0216336307132171,1727123593.8386018,1727385665.0821557,6253200.288428867,6550323.227974435,56313520.68320603,56572545.68767379,56313520.68320603,56573121.1017963,262071.24355387688,297122.9395455681,True,259025.004467763,True,259600.41859026998,True
