segment_id,edge_id,OD_id,type,length,matching_nodes,shared_distance,detour 
2193,[828],98,0,500.00,[],[],[]
2194,[3130],98,0,500.00,[3842],[3500],[1000]
2195,[3129],98,0,500.00,[3842],[3500],[1000]
2196,[3128],98,0,500.00,[2525],[2500],[1000]
2197,[3127],98,0,500.00,[2525],[2500],[1000]
2198,[3126],98,0,500.00,[],[],[]
2199,[3125],98,0,500.00,[],[],[]
2200,[3124],98,0,500.00,[2103],[500],[1000]
2201,[3123],98,0,500.00,[],[],[]
2202,"[1674, 803, 3246, 2375]",99,1,0.00,[2301],[9000],[0]
2203,[804],99,0,500.00,[2301],[9000],[1000]
2204,[805],99,0,500.00,[],[],[]
2205,[806],99,0,500.00,[],[],[]
2206,[807],99,0,500.00,[],[],[]
2207,[808],99,0,500.00,[],[],[]
2208,[809],99,0,500.00,"[7033, 30]","[5000, 5000]","[0, 0]"
2209,[810],99,0,500.00,"[2545, 7033, 30]","[5500, 5000, 5000]","[1000, 0, 0]"
2210,[811],99,0,500.00,"[2545, 7033, 30]","[5500, 5000, 5000]","[1000, 1000, 1000]"
2211,[3477],99,0,500.00,"[7033, 30]","[5000, 5000]","[1000, 1000]"
2212,[3476],99,0,500.00,[],[],[]
2213,[3475],99,0,500.00,[],[],[]
2214,[3474],99,0,500.00,[4765],[3000],[1000]
2215,[3473],99,0,500.00,"[421, 4765]","[1500, 3000]","[0, 1000]"
2216,[3472],99,0,500.00,[421],[1500],[0]
2217,[3471],99,0,500.00,"[5372, 421]","[500, 1500]","[0, 0]"
2218,[3470],99,0,500.00,"[5372, 421]","[500, 1500]","[0, 1000]"
2219,[3469],99,0,500.00,[5372],[500],[0]
2220,[3468],99,0,500.00,[],[],[]
2221,"[904, 33, 2756, 1885]",100,1,0.00,"[2321, 866, 4100, 925]","[22000, 13500, 9500, 22000]","[0, 0, 0, 0]"
2222,[1886],100,0,500.00,"[6384, 2321, 866, 925]","[6000, 22000, 13500, 22000]","[0, 1000, 0, 1000]"
2223,[1887],100,0,500.00,"[3745, 866]","[13500, 13500]","[0, 0]"
2224,[1888],100,0,500.00,[866],[13500],[1000]
2225,[1889],100,0,500.00,[],[],[]
2226,[1890],100,0,500.00,"[5151, 4237, 743]","[13000, 8500, 14000]","[0, 1000, 0]"
2227,[1891],100,0,500.00,"[4424, 2233, 4237, 5151]","[8000, 11000, 8500, 13000]","[1000, 0, 1000, 0]"
2228,[1892],100,0,500.00,"[5730, 4424, 4237, 2233, 5562, 5151]","[17500, 8000, 8500, 11000, 13000, 13000]","[0, 1000, 1000, 0, 0, 1000]"
2229,[1893],100,0,500.00,"[2233, 5562, 4811, 5730]","[11000, 13000, 14000, 17500]","[0, 0, 1000, 0]"
2230,[1894],100,0,500.00,"[2233, 5562, 4811, 5730]","[11000, 13000, 14000, 17500]","[1000, 1000, 1000, 1000]"
2231,[1895],100,0,500.00,"[81, 2367]","[5500, 10000]","[1000, 1000]"
2232,[1896],100,0,500.00,"[81, 6450, 2894, 2367]","[5500, 15500, 8500, 10000]","[1000, 0, 1000, 1000]"
2233,[1897],100,0,500.00,"[398, 2894]","[10500, 8500]","[0, 1000]"
2234,[1898],100,0,500.00,[398],[10500],[0]
2235,[1899],100,0,500.00,[398],[10500],[1000]
2236,[1900],100,0,500.00,[],[],[]
2237,[1901],100,0,500.00,[],[],[]
2238,[1902],100,0,500.00,[],[],[]
2239,[1903],100,0,500.00,[],[],[]
2240,[1904],100,0,500.00,[],[],[]
2241,[1905],100,0,500.00,[6506],[10500],[1000]
2242,[1906],100,0,500.00,[6506],[10500],[1000]
2243,[1907],100,0,500.00,[6506],[10500],[1000]
2244,[1908],100,0,500.00,[],[],[]
2245,[701],100,0,500.00,[3067],[9000],[0]
2246,[702],100,0,500.00,"[4970, 3067]","[9500, 9000]","[1000, 0]"
2247,[703],100,0,500.00,"[4970, 3067]","[9500, 9000]","[1000, 0]"
2248,[704],100,0,500.00,[3067],[9000],[1000]
2249,[705],100,0,500.00,[],[],[]
2250,[706],100,0,500.00,[],[],[]
2251,[707],100,0,500.00,[],[],[]
2252,[708],100,0,500.00,[],[],[]
2253,[709],100,0,500.00,[3729],[5000],[0]
2254,[710],100,0,500.00,[3729],[5000],[0]
2255,[711],100,0,500.00,[3729],[5000],[0]
2256,[712],100,0,500.00,[3729],[5000],[1000]
2257,[713],100,0,500.00,[],[],[]
2258,[714],100,0,500.00,[],[],[]
2259,[715],100,0,500.00,[],[],[]
2260,[716],100,0,500.00,[],[],[]
2261,[717],100,0,500.00,[],[],[]
2262,[718],100,0,500.00,[],[],[]
2263,[719],100,0,500.00,[],[],[]
2264,[720],100,0,500.00,[3683],[500],[1000]
2265,[721],100,0,500.00,[],[],[]
2266,"[2738, 1867, 1222, 351]",101,1,0.00,[2367],[10000],[0]
2267,[1868],101,0,500.00,[2367],[10000],[1000]
2268,[1869],101,0,500.00,[398],[8000],[0]
2269,[1870],101,0,500.00,[],[],[]
2270,[1871],101,0,500.00,[],[],[]
2271,[1872],101,0,500.00,[3162],[7500],[1000]
2272,[1873],101,0,500.00,[3162],[7500],[1000]
2273,[1874],101,0,500.00,[3117],[6500],[1000]
2274,[555],101,0,500.00,[3117],[6500],[1000]
2275,[556],101,0,500.00,[6925],[4500],[0]
2276,[557],101,0,500.00,[6925],[4500],[0]
2277,[558],101,0,500.00,"[6925, 3094]","[4500, 4500]","[0, 1000]"
2278,[559],101,0,500.00,"[1121, 6925, 3094]","[4000, 4500, 4500]","[1000, 1000, 1000]"
2279,[560],101,0,500.00,"[1121, 4156, 5684]","[4000, 3500, 3500]","[1000, 1000, 1000]"
2280,[561],101,0,500.00,"[4156, 5684]","[3500, 3500]","[1000, 1000]"
2281,[562],101,0,500.00,[5477],[2500],[1000]
2282,[563],101,0,500.00,[5477],[2500],[1000]
2283,[564],101,0,500.00,[],[],[]
2284,[565],101,0,500.00,"[2103, 2927]","[1000, 1000]","[1000, 1000]"
2285,[566],101,0,500.00,"[2103, 2927]","[1000, 1000]","[1000, 1000]"
2286,[567],101,0,500.00,[],[],[]
2287,"[216, 3023, 2152, 1087]",102,1,0.00,[2389],[7000],[0]
2288,[217],102,0,500.00,[2389],[7000],[1000]
2289,[218],102,0,500.00,[],[],[]
2290,[219],102,0,500.00,[],[],[]
2291,[220],102,0,500.00,[],[],[]
2292,[221],102,0,500.00,[],[],[]
2293,[222],102,0,500.00,[],[],[]
2294,[223],102,0,500.00,[],[],[]
2295,[224],102,0,500.00,[],[],[]
2296,[225],102,0,500.00,[],[],[]
2297,[226],102,0,500.00,[],[],[]
2298,[227],102,0,500.00,[5638],[500],[0]
2299,[228],102,0,500.00,"[4611, 5638]","[1000, 500]","[1000, 0]"
2300,[229],102,0,500.00,"[4611, 677, 5638]","[1000, 500, 500]","[1000, 1000, 0]"
2301,[230],102,0,500.00,[],[],[]
2302,"[3074, 886, 15]",103,1,0.00,[2405],[9000],[0]
2303,[885],103,0,500.00,[2405],[9000],[1000]
2304,[884],103,0,500.00,[],[],[]
2305,[883],103,0,500.00,[],[],[]
2306,[882],103,0,500.00,[],[],[]
2307,[881],103,0,500.00,[],[],[]
2308,[880],103,0,500.00,[],[],[]
2309,[879],103,0,500.00,[],[],[]
2310,[878],103,0,500.00,[],[],[]
2311,[877],103,0,500.00,[],[],[]
2312,[876],103,0,500.00,[],[],[]
2313,[875],103,0,500.00,[],[],[]
2314,[874],103,0,500.00,[],[],[]
2315,[873],103,0,500.00,[],[],[]
2316,[872],103,0,500.00,[],[],[]
2317,[871],103,0,500.00,[4405],[500],[0]
2318,[870],103,0,500.00,[4405],[500],[0]
2319,[1740],103,0,500.00,"[4405, 367]","[500, 500]","[0, 1000]"
2320,[1741],103,0,500.00,[],[],[]
2321,"[1483, 612, 2747, 1876]",104,1,0.00,"[2425, 5957]","[9500, 9500]","[0, 0]"
2322,[613],104,0,500.00,"[2425, 5957]","[9500, 9500]","[1000, 1000]"
2323,[614],104,0,500.00,[],[],[]
2324,[615],104,0,500.00,[],[],[]
2325,[616],104,0,500.00,[],[],[]
2326,[617],104,0,500.00,[],[],[]
2327,[618],104,0,500.00,[4074],[6500],[1000]
2328,[619],104,0,500.00,[4074],[6500],[1000]
2329,[620],104,0,500.00,[],[],[]
2330,[2978],104,0,500.00,[],[],[]
2331,[2977],104,0,500.00,[5684],[4500],[1000]
2332,[2976],104,0,500.00,[5684],[4500],[1000]
2333,[2975],104,0,500.00,[],[],[]
2334,[2974],104,0,500.00,[1084],[2000],[0]
2335,[2973],104,0,500.00,[1084],[2000],[0]
2336,[2972],104,0,500.00,[1084],[2000],[0]
2337,[2971],104,0,500.00,"[1640, 1084]","[500, 2000]","[0, 1000]"
2338,[2970],104,0,500.00,[1640],[500],[0]
2339,[2969],104,0,500.00,"[1640, 5449]","[500, 500]","[0, 1000]"
2340,[2968],104,0,500.00,[],[],[]
2341,"[3376, 2505, 1244, 373]",105,1,0.00,"[6226, 2446]","[8000, 7500]","[1000, 0]"
2342,[3375],105,0,500.00,[2446],[7500],[1000]
2343,[3374],105,0,500.00,[],[],[]
2344,[3373],105,0,500.00,[],[],[]
2345,[3372],105,0,500.00,[],[],[]
2346,[3371],105,0,500.00,[],[],[]
2347,[3370],105,0,500.00,"[4442, 3652]","[3500, 3500]","[0, 0]"
2348,[3369],105,0,500.00,[5286],[3000],[0]
2349,[3368],105,0,500.00,"[6782, 3266, 5286]","[3500, 3500, 3000]","[1000, 1000, 0]"
2350,[3367],105,0,500.00,"[3266, 5286, 5196, 6782]","[3500, 3000, 2000, 3500]","[1000, 1000, 0, 1000]"
2351,[982],105,0,500.00,"[5196, 6101, 5286]","[2000, 2500, 3000]","[0, 1000, 1000]"
2352,[981],105,0,500.00,"[5196, 6101, 3205, 5221]","[2000, 2500, 1000, 2000]","[0, 1000, 0, 1000]"
2353,[980],105,0,500.00,"[5080, 5196, 3205, 5221]","[1500, 2000, 1000, 2000]","[1000, 1000, 0, 1000]"
2354,[979],105,0,500.00,"[5080, 1788, 1213, 3205]","[1500, 1000, 1000, 1000]","[1000, 1000, 1000, 0]"
2355,[978],105,0,500.00,"[1788, 1213, 3205]","[1000, 1000, 1000]","[1000, 1000, 1000]"
2356,[977],105,0,500.00,[],[],[]
2357,"[3397, 2526, 1013, 142]",106,1,0.00,"[4611, 6366, 2463]","[12500, 8000, 13500]","[0, 0, 0]"
2358,[1012],106,0,500.00,"[6356, 6366, 2463]","[4000, 8000, 13500]","[0, 1000, 1000]"
2359,[1011],106,0,500.00,[6356],[4000],[0]
2360,[1010],106,0,500.00,[6356],[4000],[1000]
2361,[1009],106,0,500.00,[3205],[11500],[1000]
2362,[1008],106,0,500.00,[3205],[11500],[1000]
2363,[2382],106,0,500.00,[],[],[]
2364,[2383],106,0,500.00,[],[],[]
2365,[2384],106,0,500.00,[],[],[]
2366,[2385],106,0,500.00,[1378],[8000],[0]
2367,[2386],106,0,500.00,[1378],[8000],[0]
2368,[2387],106,0,500.00,[1378],[8000],[0]
2369,[2388],106,0,500.00,[1378],[8000],[1000]
2370,[2389],106,0,500.00,[],[],[]
2371,[2390],106,0,500.00,[],[],[]
2372,[2391],106,0,500.00,[],[],[]
2373,[2392],106,0,500.00,[],[],[]
2374,[2393],106,0,500.00,[],[],[]
2375,[2394],106,0,500.00,[],[],[]
2376,[2395],106,0,500.00,[],[],[]
2377,[2396],106,0,500.00,[],[],[]
2378,[2397],106,0,500.00,[],[],[]
2379,[2398],106,0,500.00,[],[],[]
2380,[2399],106,0,500.00,[],[],[]
2381,[2400],106,0,500.00,[],[],[]
2382,[2401],106,0,500.00,[],[],[]
2383,[2402],106,0,500.00,[],[],[]
2384,[2403],106,0,500.00,[],[],[]
2385,"[536, 3063, 2192, 1407]",107,1,0.00,[2492],[8000],[0]
2386,[1406],107,0,500.00,[2492],[8000],[1000]
2387,[1405],107,0,500.00,[],[],[]
2388,[1404],107,0,500.00,[3294],[4500],[1000]
2389,[1403],107,0,500.00,[3294],[4500],[1000]
2390,[1402],107,0,500.00,[],[],[]
2391,[1401],107,0,500.00,[5268],[4000],[0]
2392,[1400],107,0,500.00,[5268],[4000],[0]
2393,[1399],107,0,500.00,[5268],[4000],[1000]
2394,[1398],107,0,500.00,[],[],[]
2395,[1397],107,0,500.00,[],[],[]
2396,[1396],107,0,500.00,[],[],[]
2397,[1395],107,0,500.00,[],[],[]
2398,[1394],107,0,500.00,"[353, 2842]","[1500, 500]","[1000, 0]"
2399,[1393],107,0,500.00,"[353, 2842]","[1500, 500]","[1000, 0]"
2400,[1392],107,0,500.00,[2842],[500],[1000]
2401,[1758],107,0,500.00,[],[],[]
2402,"[240, 2879, 2008, 1111]",108,1,0.00,"[2510, 1765, 94]","[6500, 6500, 5500]","[0, 1000, 0]"
2403,[241],108,0,500.00,"[1765, 2510, 697, 94, 6303]","[6500, 6500, 5000, 5500, 5000]","[1000, 1000, 0, 0, 0]"
2404,[242],108,0,500.00,"[697, 2068, 94, 6303]","[5000, 4500, 5500, 5000]","[0, 1000, 1000, 0]"
2405,[243],108,0,500.00,"[697, 6303]","[5000, 5000]","[1000, 0]"
2406,[244],108,0,500.00,"[3053, 2389, 6303]","[3500, 3500, 5000]","[0, 0, 1000]"
2407,[245],108,0,500.00,"[2389, 3053]","[3500, 3500]","[0, 0]"
2408,[246],108,0,500.00,"[2389, 3053]","[3500, 3500]","[1000, 1000]"
2409,[247],108,0,500.00,[],[],[]
2410,[248],108,0,500.00,[],[],[]
2411,[249],108,0,500.00,[],[],[]
2412,[250],108,0,500.00,[5488],[500],[0]
2413,[251],108,0,500.00,[5488],[500],[0]
2414,[252],108,0,500.00,[5488],[500],[1000]
2415,[3226],108,0,500.00,[],[],[]
2416,"[3098, 2227, 1582, 711]",109,1,0.00,[2525],[9000],[0]
2417,[3097],109,0,500.00,[2525],[9000],[1000]
2418,[3096],109,0,500.00,[],[],[]
2419,[3095],109,0,500.00,[],[],[]
2420,[3094],109,0,500.00,[],[],[]
2421,[3093],109,0,500.00,[],[],[]
2422,[3092],109,0,500.00,[],[],[]
2423,[3091],109,0,500.00,[5590],[5500],[1000]
2424,[3090],109,0,500.00,[5590],[5500],[1000]
2425,[3089],109,0,500.00,[],[],[]
2426,[3088],109,0,500.00,[],[],[]
2427,[3087],109,0,500.00,[],[],[]
2428,[3086],109,0,500.00,[],[],[]
2429,[3085],109,0,500.00,[],[],[]
2430,[3084],109,0,500.00,[5868],[2000],[1000]
2431,[3083],109,0,500.00,[5868],[2000],[1000]
2432,[3082],109,0,500.00,[],[],[]
2433,[3081],109,0,500.00,[],[],[]
2434,[3080],109,0,500.00,[],[],[]
2435,"[840, 2608, 3479]",110,1,0.00,[2545],[20500],[0]
2436,[3478],110,0,500.00,"[2545, 30]","[20500, 19000]","[1000, 0]"
2437,[3477],110,0,500.00,[30],[19000],[0]
2438,[3476],110,0,500.00,[30],[19000],[1000]
2439,[3475],110,0,500.00,[4460],[13000],[0]
2440,[3474],110,0,500.00,"[4256, 4841, 4460, 4765]","[10000, 17000, 13000, 17000]","[0, 0, 0, 0]"
2441,[3473],110,0,500.00,"[4460, 421, 4765]","[13000, 16500, 17000]","[0, 0, 0]"
2442,[3472],110,0,500.00,"[4460, 421, 4765]","[13000, 16500, 17000]","[1000, 0, 1000]"
2443,[3471],110,0,500.00,"[5372, 421]","[15500, 16500]","[0, 0]"
2444,[3470],110,0,500.00,"[5372, 421]","[15500, 16500]","[0, 1000]"
2445,[3469],110,0,500.00,"[4121, 5372]","[14500, 15500]","[0, 0]"
2446,[3468],110,0,500.00,[5372],[15500],[1000]
2447,[3467],110,0,500.00,[],[],[]
2448,[3466],110,0,500.00,"[1996, 2606]","[13000, 12500]","[0, 0]"
2449,[3465],110,0,500.00,"[1996, 2606]","[13000, 12500]","[0, 0]"
2450,[3464],110,0,500.00,"[1996, 2606]","[13000, 12500]","[1000, 1000]"
2451,[3463],110,0,500.00,[],[],[]
2452,[3462],110,0,500.00,[],[],[]
2453,[1217],110,0,500.00,[],[],[]
2454,[1216],110,0,500.00,[988],[10000],[0]
2455,[1215],110,0,500.00,[988],[10000],[0]
2456,[1214],110,0,500.00,[988],[10000],[0]
2457,[1213],110,0,500.00,"[1426, 988]","[9500, 10000]","[1000, 1000]"
2458,[1212],110,0,500.00,"[1378, 1426]","[9000, 9500]","[1000, 1000]"
2459,[1211],110,0,500.00,"[1378, 535]","[9000, 7500]","[1000, 0]"
2460,[1210],110,0,500.00,"[1484, 535]","[7000, 7500]","[1000, 0]"
2461,[1209],110,0,500.00,"[1484, 535]","[7000, 7500]","[1000, 0]"
2462,[1208],110,0,500.00,[535],[7500],[1000]
2463,[1207],110,0,500.00,[],[],[]
2464,[1206],110,0,500.00,[2714],[6000],[1000]
2465,[1205],110,0,500.00,"[2714, 3818]","[6000, 4500]","[1000, 0]"
2466,[1204],110,0,500.00,[3818],[4500],[0]
2467,[1203],110,0,500.00,[3818],[4500],[0]
2468,[1202],110,0,500.00,[3818],[4500],[1000]
2469,[1201],110,0,500.00,[],[],[]
2470,[1200],110,0,500.00,[1150],[3000],[1000]
2471,[1199],110,0,500.00,[1150],[3000],[1000]
2472,[1198],110,0,500.00,[],[],[]
2473,[1197],110,0,500.00,[],[],[]
2474,[1196],110,0,500.00,[],[],[]
2475,[1195],110,0,500.00,[2597],[500],[1000]
2476,[1194],110,0,500.00,[],[],[]
2477,"[3099, 2228, 1611, 740]",111,1,0.00,"[3729, 2588]","[4000, 3500]","[1000, 0]"
2478,[2229],111,0,500.00,[2588],[3500],[1000]
2479,[2230],111,0,500.00,[],[],[]
2480,[799],111,0,500.00,[],[],[]
2481,[800],111,0,500.00,[],[],[]
2482,[801],111,0,500.00,[4176],[1000],[1000]
2483,[802],111,0,500.00,[4176],[1000],[1000]
2484,[803],111,0,500.00,[],[],[]
2485,"[1193, 322, 2737, 1866]",112,1,0.00,[2597],[3500],[0]
2486,[2736],112,0,500.00,[2597],[3500],[1000]
2487,[2735],112,0,500.00,[],[],[]
2488,[2734],112,0,500.00,[],[],[]
2489,[2733],112,0,500.00,"[6049, 621, 4655]","[500, 500, 500]","[0, 0, 0]"
2490,[2732],112,0,500.00,"[6049, 4655]","[500, 500]","[0, 0]"
2491,[1047],112,0,500.00,"[6049, 621, 4655]","[500, 500, 500]","[0, 1000, 0]"
2492,[1046],112,0,500.00,[],[],[]
2493,"[1304, 433, 3436, 2565]",113,1,0.00,"[1996, 2606]","[12500, 12500]","[0, 0]"
2494,[3435],113,0,500.00,"[1996, 2606, 7023]","[12500, 12500, 4000]","[1000, 1000, 1000]"
2495,[3434],113,0,500.00,[1234],[10500],[0]
2496,[3433],113,0,500.00,[],[],[]
2497,[1216],113,0,500.00,"[1234, 988]","[10500, 9500]","[1000, 0]"
2498,[1215],113,0,500.00,"[1234, 988]","[10500, 9500]","[1000, 0]"
2499,[1214],113,0,500.00,[988],[9500],[0]
2500,[1213],113,0,500.00,"[1426, 988]","[9000, 9500]","[1000, 1000]"
2501,[1212],113,0,500.00,"[1378, 1426]","[8500, 9000]","[1000, 1000]"
2502,[1211],113,0,500.00,"[1378, 535]","[8500, 7000]","[1000, 0]"
2503,[1210],113,0,500.00,"[1484, 535]","[7000, 7000]","[1000, 0]"
2504,[1209],113,0,500.00,"[1484, 535]","[7000, 7000]","[1000, 0]"
2505,[1208],113,0,500.00,[535],[7000],[1000]
2506,[1207],113,0,500.00,[],[],[]
2507,[1206],113,0,500.00,[2714],[5500],[1000]
2508,[1205],113,0,500.00,"[2714, 3818]","[5500, 4000]","[1000, 0]"
2509,[1204],113,0,500.00,[3818],[4000],[0]
2510,[1203],113,0,500.00,[3818],[4000],[0]
2511,[1202],113,0,500.00,[3818],[4000],[1000]
2512,[1201],113,0,500.00,[],[],[]
2513,[1200],113,0,500.00,[1150],[2500],[1000]
2514,[1199],113,0,500.00,[1150],[2500],[1000]
2515,[1198],113,0,500.00,[],[],[]
2516,[1197],113,0,500.00,[],[],[]
2517,[1196],113,0,500.00,[],[],[]
2518,[1195],113,0,500.00,[],[],[]
2519,"[2234, 945, 74, 3105]",114,1,0.00,"[2633, 6764, 6069]","[20500, 8000, 15000]","[0, 0, 1000]"
2520,[944],114,0,500.00,"[6764, 2633, 1460]","[8000, 20500, 11000]","[1000, 1000, 0]"
2521,[943],114,0,500.00,[],[],[]
2522,[942],114,0,500.00,[],[],[]
2523,[941],114,0,500.00,[],[],[]
2524,[940],114,0,500.00,[],[],[]
2525,[939],114,0,500.00,[2940],[10500],[0]
2526,[938],114,0,500.00,[],[],[]
2527,[937],114,0,500.00,[],[],[]
2528,[936],114,0,500.00,[],[],[]
2529,[935],114,0,500.00,[6015],[15500],[1000]
2530,[934],114,0,500.00,[6015],[15500],[1000]
2531,[933],114,0,500.00,[],[],[]
2532,[932],114,0,500.00,[],[],[]
2533,[931],114,0,500.00,[],[],[]
2534,[930],114,0,500.00,[],[],[]
2535,[1800],114,0,500.00,[],[],[]
2536,[1801],114,0,500.00,[],[],[]
2537,[1802],114,0,500.00,[],[],[]
2538,[1803],114,0,500.00,[],[],[]
2539,[1804],114,0,500.00,[],[],[]
2540,[1805],114,0,500.00,[],[],[]
2541,[1806],114,0,500.00,[],[],[]
2542,[1807],114,0,500.00,[],[],[]
2543,[1808],114,0,500.00,[6692],[8500],[1000]
2544,[1809],114,0,500.00,[6692],[8500],[1000]
2545,[1810],114,0,500.00,[],[],[]
2546,[1811],114,0,500.00,[],[],[]
2547,[1812],114,0,500.00,[],[],[]
2548,[1813],114,0,500.00,[],[],[]
2549,[1814],114,0,500.00,[],[],[]
2550,[1815],114,0,500.00,[],[],[]
2551,[1816],114,0,500.00,[],[],[]
2552,[1817],114,0,500.00,[],[],[]
2553,[1818],114,0,500.00,[],[],[]
2554,[1819],114,0,500.00,[],[],[]
2555,[1820],114,0,500.00,[],[],[]
2556,[1821],114,0,500.00,[],[],[]
2557,[1822],114,0,500.00,[],[],[]
2558,[1823],114,0,500.00,[],[],[]
2559,[1824],114,0,500.00,[],[],[]
2560,[1825],114,0,500.00,[],[],[]
2561,"[2632, 1761, 1508]",115,1,0.00,[2676],[6000],[0]
2562,[1762],115,0,500.00,[2676],[6000],[1000]
2563,[1763],115,0,500.00,[],[],[]
2564,[1764],115,0,500.00,[],[],[]
2565,[1765],115,0,500.00,[],[],[]
2566,[1766],115,0,500.00,[],[],[]
2567,[1767],115,0,500.00,[2276],[2000],[0]
2568,[1768],115,0,500.00,[],[],[]
2569,[841],115,0,500.00,[2276],[2000],[1000]
2570,[842],115,0,500.00,"[4488, 2276]","[500, 2000]","[0, 1000]"
2571,[843],115,0,500.00,[4488],[500],[0]
2572,[844],115,0,500.00,[4488],[500],[0]
2573,[845],115,0,500.00,[],[],[]
2574,"[1481, 610, 1818, 2689]",116,1,0.00,"[2425, 2690, 5957]","[9500, 11000, 10000]","[1000, 0, 0]"
2575,[611],116,0,500.00,"[2425, 2690, 5957]","[9500, 11000, 10000]","[1000, 1000, 0]"
2576,[612],116,0,500.00,"[2425, 5957]","[9500, 10000]","[1000, 0]"
2577,[613],116,0,500.00,[5957],[10000],[1000]
2578,[614],116,0,500.00,[],[],[]
2579,[615],116,0,500.00,[],[],[]
2580,[616],116,0,500.00,[],[],[]
2581,[617],116,0,500.00,[],[],[]
2582,[618],116,0,500.00,[],[],[]
2583,[619],116,0,500.00,[],[],[]
2584,[2949],116,0,500.00,[],[],[]
2585,[2948],116,0,500.00,[1121],[5500],[1000]
2586,[2947],116,0,500.00,[1121],[5500],[1000]
2587,[2946],116,0,500.00,[],[],[]
2588,[2945],116,0,500.00,[],[],[]
2589,[2944],116,0,500.00,[1084],[3500],[1000]
2590,[2943],116,0,500.00,[1084],[3500],[1000]
2591,[2942],116,0,500.00,[],[],[]
2592,[2941],116,0,500.00,[],[],[]
2593,[2940],116,0,500.00,"[6946, 4383]","[1500, 500]","[1000, 0]"
2594,[2939],116,0,500.00,"[6946, 1765, 4383]","[1500, 1000, 500]","[1000, 1000, 0]"
2595,[2938],116,0,500.00,"[4383, 1765, 1413, 697, 6303]","[500, 1000, 500, 500, 500]","[0, 1000, 1000, 1000, 1000]"
2596,[2937],116,0,500.00,[],[],[]
2597,"[1176, 305, 3084, 2213]",117,1,0.00,"[2714, 3181]","[9000, 9000]","[0, 1000]"
2598,[1175],117,0,500.00,"[2714, 3181, 3818]","[9000, 9000, 7500]","[1000, 1000, 0]"
2599,[1174],117,0,500.00,[3818],[7500],[0]
2600,[1173],117,0,500.00,[3818],[7500],[1000]
2601,[1172],117,0,500.00,"[1150, 4383]","[6000, 7000]","[0, 1000]"
2602,[1171],117,0,500.00,"[1150, 4383]","[6000, 7000]","[0, 1000]"
2603,[1170],117,0,500.00,"[6153, 1150, 895]","[3500, 6000, 6000]","[1000, 0, 1000]"
2604,[1169],117,0,500.00,"[6153, 1150, 895]","[3500, 6000, 6000]","[1000, 1000, 1000]"
2605,[1168],117,0,500.00,[],[],[]
2606,[1167],117,0,500.00,"[5562, 6450, 5013, 5730]","[4500, 3500, 3500, 4500]","[1000, 0, 0, 1000]"
2607,[1166],117,0,500.00,"[5562, 5730]","[4500, 4500]","[1000, 1000]"
2608,[1924],117,0,500.00,"[6450, 5013]","[3500, 3500]","[1000, 1000]"
2609,[1925],117,0,500.00,"[6450, 5013, 398]","[3500, 3500, 2000]","[1000, 1000, 0]"
2610,[1926],117,0,500.00,[398],[2000],[0]
2611,[1927],117,0,500.00,[398],[2000],[0]
2612,[1928],117,0,500.00,[398],[2000],[1000]
2613,[1929],117,0,500.00,[],[],[]
2614,[1930],117,0,500.00,[5719],[500],[1000]
2615,[1931],117,0,500.00,[],[],[]
2616,"[496, 2743, 1872, 1367]",118,1,0.00,"[6866, 5107, 2734]","[12000, 13000, 13000]","[0, 0, 0]"
2617,[497],118,0,500.00,"[6866, 5107, 2734]","[12000, 13000, 13000]","[0, 1000, 1000]"
2618,[498],118,0,500.00,"[6866, 4350, 4551]","[12000, 11000, 8500]","[1000, 0, 1000]"
2619,[499],118,0,500.00,[4551],[8500],[1000]
2620,[500],118,0,500.00,[],[],[]
2621,[501],118,0,500.00,[],[],[]
2622,[502],118,0,500.00,[],[],[]
2623,[503],118,0,500.00,[],[],[]
2624,[504],118,0,500.00,[],[],[]
2625,[505],118,0,500.00,[],[],[]
2626,[506],118,0,500.00,[],[],[]
2627,[507],118,0,500.00,[],[],[]
2628,[508],118,0,500.00,[5590],[6000],[0]
2629,[509],118,0,500.00,[5590],[6000],[0]
2630,[510],118,0,500.00,"[3933, 5590]","[5000, 6000]","[0, 1000]"
2631,[511],118,0,500.00,[1019],[5500],[1000]
2632,[3177],118,0,500.00,"[1019, 3933]","[5500, 5000]","[1000, 1000]"
2633,[3176],118,0,500.00,[3933],[5000],[1000]
2634,[3175],118,0,500.00,[],[],[]
2635,[3174],118,0,500.00,[6735],[3500],[1000]
2636,[3173],118,0,500.00,[6735],[3500],[1000]
2637,[3172],118,0,500.00,[6626],[1500],[0]
2638,[3171],118,0,500.00,[6626],[1500],[0]
2639,[3170],118,0,500.00,[6626],[1500],[0]
2640,[3169],118,0,500.00,"[5488, 6626]","[1000, 1500]","[1000, 1000]"
2641,[3168],118,0,500.00,"[5488, 1300]","[1000, 500]","[1000, 1000]"
2642,[3167],118,0,500.00,[],[],[]
2643,"[1624, 2636, 1765]",119,1,0.00,"[2977, 2762, 3327]","[5000, 4500, 3500]","[1000, 0, 0]"
