OD_id,origin_id,destination_id,order_number,lambda
7483,544,311,89,0.001454248
7484,80,502,89,0.001454248
7485,663,529,89,0.001454248
7486,204,723,89,0.001454248
7487,33,2,89,0.001454248
7488,532,723,89,0.001454248
7489,393,264,89,0.001454248
7490,196,723,89,0.001454248
7491,224,439,89,0.001454248
7492,310,517,89,0.001454248
7493,31,158,89,0.001454248
7494,673,243,89,0.001454248
7495,313,682,89,0.001454248
7496,250,471,89,0.001454248
7497,264,84,89,0.001454248
7498,313,25,89,0.001454248
7499,12,84,89,0.001454248
7500,624,27,89,0.001454248
7501,640,522,89,0.001454248
7502,264,25,89,0.001454248
7503,31,471,89,0.001454248
7504,4,404,89,0.001454248
7505,15,522,89,0.001454248
7506,48,632,89,0.001454248
7507,117,582,89,0.001454248
7508,544,473,89,0.001454248
7509,562,532,89,0.001454248
7510,133,380,89,0.001454248
7511,348,347,89,0.001454248
7512,475,10,89,0.001454248
7513,588,501,89,0.001454248
7514,4,236,89,0.001454248
7515,443,502,89,0.001454248
7516,261,397,89,0.001454248
7517,328,48,89,0.001454248
7518,80,274,89,0.001454248
7519,479,121,89,0.001454248
7520,498,497,89,0.001454248
7521,261,331,89,0.001454248
7522,673,638,89,0.001454248
7523,655,264,89,0.001454248
7524,236,605,89,0.001454248
7525,529,354,89,0.001454248
7526,522,156,89,0.001454248
7527,242,224,89,0.001454248
7528,393,313,89,0.001454248
7529,414,404,89,0.001454248
7530,379,414,89,0.001454248
7531,34,588,89,0.001454248
7532,48,427,89,0.001454248
7533,398,250,89,0.001454248
7534,56,11,89,0.001454248
7535,261,354,89,0.001454248
7536,397,398,89,0.001454248
7537,295,674,89,0.001454248
7538,640,498,89,0.001454248
7539,674,529,89,0.001454248
7540,313,274,89,0.001454248
7541,596,295,89,0.001454248
7542,5,123,89,0.001454248
7543,236,97,89,0.001454248
7544,353,543,89,0.001454248
7545,314,167,89,0.001454248
7546,609,655,89,0.001454248
7547,302,586,88,0.001437908
7548,314,593,88,0.001437908
7549,1,295,88,0.001437908
7550,582,618,88,0.001437908
7551,529,609,88,0.001437908
7552,562,543,88,0.001437908
7553,514,586,88,0.001437908
7554,689,14,88,0.001437908
7555,48,609,88,0.001437908
7556,562,20,88,0.001437908
7557,95,77,88,0.001437908
7558,394,347,88,0.001437908
7559,638,334,88,0.001437908
7560,1,9,88,0.001437908
7561,532,95,88,0.001437908
7562,34,353,88,0.001437908
7563,156,68,88,0.001437908
7564,646,380,88,0.001437908
7565,404,586,88,0.001437908
7566,56,77,88,0.001437908
7567,250,68,88,0.001437908
7568,385,335,88,0.001437908
7569,414,131,88,0.001437908
7570,133,224,88,0.001437908
7571,674,204,88,0.001437908
7572,475,331,88,0.001437908
7573,354,158,88,0.001437908
7574,502,532,88,0.001437908
7575,68,294,88,0.001437908
7576,439,335,88,0.001437908
7577,348,609,88,0.001437908
7578,655,502,88,0.001437908
7579,640,463,88,0.001437908
7580,236,14,88,0.001437908
7581,398,655,88,0.001437908
7582,14,204,88,0.001437908
7583,3,64,88,0.001437908
7584,479,497,88,0.001437908
7585,614,674,88,0.001437908
7586,310,170,88,0.001437908
7587,243,32,88,0.001437908
7588,404,10,88,0.001437908
7589,674,511,88,0.001437908
7590,280,14,88,0.001437908
7591,558,156,88,0.001437908
7592,313,29,88,0.001437908
7593,535,6,88,0.001437908
7594,609,26,88,0.001437908
7595,196,30,88,0.001437908
7596,97,68,88,0.001437908
7597,414,586,88,0.001437908
7598,397,141,88,0.001437908
7599,367,638,88,0.001437908
7600,12,230,88,0.001437908
7601,16,689,88,0.001437908
7602,204,26,88,0.001437908
7603,4,77,88,0.001437908
7604,397,25,88,0.001437908
7605,502,77,88,0.001437908
7606,107,97,88,0.001437908
7607,379,130,88,0.001437908
7608,80,56,87,0.001421569
7609,348,77,87,0.001421569
7610,31,663,87,0.001421569
7611,682,224,87,0.001421569
7612,164,26,87,0.001421569
7613,4,313,87,0.001421569
7614,77,22,87,0.001421569
7615,605,394,87,0.001421569
7616,30,48,87,0.001421569
7617,20,64,87,0.001421569
7618,264,243,87,0.001421569
7619,158,562,87,0.001421569
7620,32,723,87,0.001421569
7621,367,196,87,0.001421569
7622,123,265,87,0.001421569
7623,689,331,87,0.001421569
7624,347,475,87,0.001421569
7625,280,471,87,0.001421569
7626,655,655,87,0.001421569
7627,26,347,87,0.001421569
7628,393,68,87,0.001421569
7629,394,26,87,0.001421569
7630,145,379,87,0.001421569
7631,34,15,87,0.001421569
7632,334,33,87,0.001421569
7633,498,33,87,0.001421569
7634,443,3,87,0.001421569
7635,379,682,87,0.001421569
7636,295,443,87,0.001421569
7637,171,16,87,0.001421569
7638,492,80,87,0.001421569
7639,1,475,87,0.001421569
7640,12,219,87,0.001421569
7641,156,105,87,0.001421569
7642,655,242,87,0.001421569
7643,588,404,87,0.001421569
7644,328,479,87,0.001421569
7645,632,311,87,0.001421569
7646,207,27,87,0.001421569
7647,26,130,87,0.001421569
7648,219,313,87,0.001421569
7649,80,646,87,0.001421569
7650,331,683,87,0.001421569
7651,80,204,87,0.001421569
7652,48,535,87,0.001421569
7653,638,353,87,0.001421569
7654,9,140,87,0.001421569
7655,588,385,87,0.001421569
7656,588,514,87,0.001421569
7657,250,498,87,0.001421569
7658,236,479,87,0.001421569
7659,655,11,87,0.001421569
7660,663,517,87,0.001421569
7661,27,409,87,0.001421569
7662,10,164,87,0.001421569
7663,250,107,87,0.001421569
7664,280,31,87,0.001421569
7665,397,242,87,0.001421569
7666,158,145,87,0.001421569
7667,97,331,87,0.001421569
7668,130,167,87,0.001421569
7669,638,307,87,0.001421569
7670,562,156,87,0.001421569
7671,171,638,87,0.001421569
7672,683,27,87,0.001421569
7673,311,20,87,0.001421569
7674,689,32,87,0.001421569
7675,398,32,87,0.001421569
7676,473,482,87,0.001421569
7677,613,77,86,0.001405229
7678,385,250,86,0.001405229
7679,123,544,86,0.001405229
7680,243,10,86,0.001405229
7681,107,15,86,0.001405229
7682,673,26,86,0.001405229
7683,26,23,86,0.001405229
7684,130,250,86,0.001405229
7685,689,48,86,0.001405229
7686,26,48,86,0.001405229
7687,280,295,86,0.001405229
7688,34,354,86,0.001405229
7689,105,618,86,0.001405229
7690,204,9,86,0.001405229
7691,397,158,86,0.001405229
7692,558,475,86,0.001405229
7693,397,121,86,0.001405229
7694,463,3,86,0.001405229
7695,30,334,86,0.001405229
7696,354,26,86,0.001405229
7697,398,328,86,0.001405229
7698,20,80,86,0.001405229
7699,16,156,86,0.001405229
7700,367,31,86,0.001405229
7701,543,335,86,0.001405229
7702,295,121,86,0.001405229
7703,354,497,86,0.001405229
7704,497,655,86,0.001405229
7705,224,30,86,0.001405229
7706,328,414,86,0.001405229
7707,31,64,86,0.001405229
7708,522,22,86,0.001405229
7709,497,331,86,0.001405229
7710,1,708,86,0.001405229
7711,394,313,86,0.001405229
7712,335,29,86,0.001405229
7713,219,588,86,0.001405229
7714,123,242,86,0.001405229
7715,535,26,86,0.001405229
7716,30,618,86,0.001405229
7717,2,204,86,0.001405229
7718,443,463,86,0.001405229
7719,471,3,86,0.001405229
7720,335,652,86,0.001405229
7721,353,22,86,0.001405229
7722,471,77,86,0.001405229
7723,535,479,86,0.001405229
7724,4,427,86,0.001405229
7725,43,588,86,0.001405229
7726,511,314,86,0.001405229
7727,640,3,86,0.001405229
7728,174,31,86,0.001405229
7729,497,394,86,0.001405229
7730,15,10,86,0.001405229
7731,314,195,86,0.001405229
7732,640,48,86,0.001405229
7733,156,582,86,0.001405229
7734,26,307,86,0.001405229
7735,48,131,86,0.001405229
7736,367,121,86,0.001405229
7737,33,130,85,0.001388889
7738,314,503,85,0.001388889
7739,479,54,85,0.001388889
7740,219,11,85,0.001388889
7741,30,3,85,0.001388889
7742,479,535,85,0.001388889
7743,514,264,85,0.001388889
7744,507,32,85,0.001388889
7745,328,32,85,0.001388889
7746,562,84,85,0.001388889
7747,334,123,85,0.001388889
7748,34,334,85,0.001388889
7749,334,310,85,0.001388889
7750,380,482,85,0.001388889
7751,140,582,85,0.001388889
7752,439,123,85,0.001388889
7753,673,354,85,0.001388889
7754,385,224,85,0.001388889
7755,26,145,85,0.001388889
7756,3,130,85,0.001388889
7757,328,50,85,0.001388889
7758,26,3,85,0.001388889
7759,409,105,85,0.001388889
7760,97,311,85,0.001388889
7761,114,11,85,0.001388889
7762,558,689,85,0.001388889
7763,522,117,85,0.001388889
7764,20,131,85,0.001388889
7765,123,34,85,0.001388889
7766,48,114,85,0.001388889
7767,596,528,85,0.001388889
7768,543,674,85,0.001388889
7769,15,663,85,0.001388889
7770,313,85,85,0.001388889
7771,394,522,85,0.001388889
7772,348,544,85,0.001388889
7773,367,427,85,0.001388889
7774,97,15,85,0.001388889
7775,427,33,85,0.001388889
7776,163,243,85,0.001388889
7777,562,508,85,0.001388889
7778,673,95,85,0.001388889
7779,43,95,85,0.001388889
7780,164,105,85,0.001388889
7781,310,501,85,0.001388889
7782,20,95,85,0.001388889
7783,131,130,85,0.001388889
7784,517,313,85,0.001388889
7785,632,588,85,0.001388889
7786,26,463,85,0.001388889
7787,663,22,85,0.001388889
7788,334,224,85,0.001388889
7789,439,331,85,0.001388889
7790,145,596,85,0.001388889
7791,145,443,85,0.001388889
7792,80,30,85,0.001388889
7793,638,367,85,0.001388889
7794,80,15,85,0.001388889
7795,171,196,85,0.001388889
7796,427,9,85,0.001388889
7797,13,196,85,0.001388889
7798,15,471,85,0.001388889
7799,708,475,85,0.001388889
7800,394,242,85,0.001388889
7801,588,482,85,0.001388889
7802,158,204,85,0.001388889
7803,27,569,85,0.001388889
7804,219,48,85,0.001388889
7805,295,632,85,0.001388889
7806,552,331,85,0.001388889
7807,56,522,85,0.001388889
7808,204,479,85,0.001388889
7809,582,294,84,0.001372549
7810,638,236,84,0.001372549
7811,50,3,84,0.001372549
7812,274,497,84,0.001372549
7813,313,502,84,0.001372549
7814,529,302,84,0.001372549
7815,328,655,84,0.001372549
7816,250,528,84,0.001372549
7817,558,30,84,0.001372549
7818,313,126,84,0.001372549
7819,398,498,84,0.001372549
7820,443,114,84,0.001372549
7821,673,307,84,0.001372549
7822,586,514,84,0.001372549
7823,562,141,84,0.001372549
7824,204,230,84,0.001372549
7825,11,364,84,0.001372549
7826,655,130,84,0.001372549
7827,379,242,84,0.001372549
7828,50,68,84,0.001372549
7829,68,193,84,0.001372549
7830,107,274,84,0.001372549
7831,463,354,84,0.001372549
7832,25,164,84,0.001372549
7833,11,6,84,0.001372549
7834,171,6,84,0.001372549
7835,605,123,84,0.001372549
7836,473,587,84,0.001372549
7837,219,33,84,0.001372549
7838,56,131,84,0.001372549
7839,193,347,84,0.001372549
7840,219,497,84,0.001372549
7841,674,689,84,0.001372549
7842,10,414,84,0.001372549
7843,398,123,84,0.001372549
7844,68,605,84,0.001372549
7845,582,683,84,0.001372549
7846,10,2,84,0.001372549
7847,280,398,84,0.001372549
7848,609,131,84,0.001372549
7849,2,14,84,0.001372549
7850,107,117,84,0.001372549
7851,543,522,84,0.001372549
7852,265,379,84,0.001372549
7853,30,145,84,0.001372549
7854,22,158,84,0.001372549
7855,9,20,84,0.001372549
7856,689,334,84,0.001372549
7857,261,609,84,0.001372549
7858,668,582,84,0.001372549
7859,655,141,84,0.001372549
7860,9,29,84,0.001372549
7861,107,543,84,0.001372549
7862,552,588,84,0.001372549
7863,16,14,84,0.001372549
7864,280,562,84,0.001372549
7865,48,307,84,0.001372549
7866,463,250,84,0.001372549
7867,562,331,84,0.001372549
7868,48,532,84,0.001372549
7869,310,204,84,0.001372549
7870,9,156,84,0.001372549
7871,562,354,84,0.001372549
7872,353,638,84,0.001372549
7873,224,117,84,0.001372549
7874,311,392,84,0.001372549
7875,219,348,84,0.001372549
7876,230,514,84,0.001372549
7877,145,588,84,0.001372549
7878,3,674,84,0.001372549
7879,48,280,84,0.001372549
7880,394,414,84,0.001372549
7881,171,348,84,0.001372549
7882,250,114,84,0.001372549
7883,353,167,84,0.001372549
7884,10,22,84,0.001372549
7885,517,310,84,0.001372549
7886,95,204,84,0.001372549
7887,588,517,84,0.001372549
7888,498,501,84,0.001372549
7889,295,84,84,0.001372549
7890,114,10,84,0.001372549
7891,596,479,84,0.001372549
7892,331,117,83,0.001356209
7893,280,535,83,0.001356209
7894,427,32,83,0.001356209
7895,335,409,83,0.001356209
7896,163,353,83,0.001356209
7897,511,145,83,0.001356209
7898,204,655,83,0.001356209
7899,230,502,83,0.001356209
7900,367,15,83,0.001356209
7901,393,33,83,0.001356209
7902,156,32,83,0.001356209
7903,2,689,83,0.001356209
7904,383,68,83,0.001356209
7905,6,655,83,0.001356209
7906,26,385,83,0.001356209
7907,605,331,83,0.001356209
7908,274,394,83,0.001356209
7909,588,562,83,0.001356209
7910,31,522,83,0.001356209
7911,123,30,83,0.001356209
7912,80,4,83,0.001356209
7913,517,588,83,0.001356209
7914,64,314,83,0.001356209
7915,307,522,83,0.001356209
7916,31,638,83,0.001356209
7917,543,302,83,0.001356209
7918,532,471,83,0.001356209
7919,439,479,83,0.001356209
7920,105,12,83,0.001356209
7921,443,674,83,0.001356209
7922,274,265,83,0.001356209
7923,586,25,83,0.001356209
7924,4,11,83,0.001356209
7925,397,404,83,0.001356209
7926,48,117,83,0.001356209
7927,158,473,83,0.001356209
7928,6,439,83,0.001356209
7929,1,311,83,0.001356209
7930,311,164,83,0.001356209
7931,708,224,83,0.001356209
7932,498,313,83,0.001356209
7933,31,95,83,0.001356209
7934,26,50,83,0.001356209
7935,535,535,83,0.001356209
7936,34,48,83,0.001356209
7937,11,250,83,0.001356209
7938,164,443,83,0.001356209
7939,156,543,83,0.001356209
7940,302,64,83,0.001356209
7941,354,14,83,0.001356209
7942,43,105,83,0.001356209
7943,385,354,83,0.001356209
7944,632,219,83,0.001356209
7945,498,50,83,0.001356209
7946,12,311,83,0.001356209
7947,6,586,83,0.001356209
7948,380,640,83,0.001356209
7949,517,123,83,0.001356209
7950,328,529,83,0.001356209
7951,80,328,83,0.001356209
7952,668,302,83,0.001356209
7953,588,4,83,0.001356209
7954,443,22,83,0.001356209
7955,379,97,83,0.001356209
7956,501,609,83,0.001356209
7957,543,95,83,0.001356209
7958,274,354,83,0.001356209
7959,105,207,83,0.001356209
7960,261,80,83,0.001356209
7961,68,164,82,0.001339869
7962,311,552,82,0.001339869
7963,475,307,82,0.001339869
7964,97,463,82,0.001339869
7965,307,588,82,0.001339869
7966,3,404,82,0.001339869
7967,307,97,82,0.001339869
7968,97,10,82,0.001339869
7969,171,655,82,0.001339869
7970,77,507,82,0.001339869
7971,674,475,82,0.001339869
7972,219,674,82,0.001339869
7973,77,20,82,0.001339869
7974,655,558,82,0.001339869
7975,313,511,82,0.001339869
7976,331,64,82,0.001339869
7977,130,605,82,0.001339869
7978,3,14,82,0.001339869
7979,6,674,82,0.001339869
7980,33,544,82,0.001339869
7981,107,196,82,0.001339869
7982,13,14,82,0.001339869
7983,367,4,82,0.001339869
7984,26,31,82,0.001339869
7985,479,632,82,0.001339869
7986,32,587,82,0.001339869
7987,614,562,82,0.001339869
7988,674,560,82,0.001339869
7989,532,638,82,0.001339869
7990,502,529,82,0.001339869
7991,475,145,82,0.001339869
7992,158,33,82,0.001339869
7993,544,230,82,0.001339869
7994,2,522,82,0.001339869
7995,280,204,82,0.001339869
7996,295,11,82,0.001339869
7997,311,502,82,0.001339869
7998,529,230,82,0.001339869
7999,219,596,82,0.001339869
8000,11,588,82,0.001339869
8001,295,535,82,0.001339869
8002,673,532,82,0.001339869
8003,114,379,82,0.001339869
8004,2,558,82,0.001339869
8005,314,673,82,0.001339869
8006,12,596,82,0.001339869
8007,673,529,82,0.001339869
8008,331,511,82,0.001339869
8009,383,394,82,0.001339869
8010,498,347,82,0.001339869
8011,156,145,82,0.001339869
8012,655,302,82,0.001339869
8013,4,250,82,0.001339869
8014,230,265,82,0.001339869
8015,473,618,82,0.001339869
8016,307,393,82,0.001339869
8017,414,535,82,0.001339869
8018,393,56,82,0.001339869
8019,708,105,82,0.001339869
8020,265,393,82,0.001339869
8021,507,105,82,0.001339869
8022,16,511,82,0.001339869
8023,517,68,82,0.001339869
8024,638,475,82,0.001339869
8025,668,80,82,0.001339869
8026,493,80,82,0.001339869
8027,331,543,82,0.001339869
8028,562,379,82,0.001339869
8029,31,196,82,0.001339869
8030,219,34,82,0.001339869
8031,380,164,82,0.001339869
8032,593,655,82,0.001339869
8033,529,242,82,0.001339869
8034,34,307,82,0.001339869
8035,123,121,82,0.001339869
8036,380,683,82,0.001339869
8037,479,655,82,0.001339869
8038,311,1,81,0.001323529
8039,26,204,81,0.001323529
8040,385,393,81,0.001323529
8041,463,48,81,0.001323529
8042,535,117,81,0.001323529
8043,439,302,81,0.001323529
8044,158,243,81,0.001323529
8045,250,117,81,0.001323529
8046,332,243,81,0.001323529
8047,689,219,81,0.001323529
8048,114,84,81,0.001323529
8049,582,20,81,0.001323529
8050,383,379,81,0.001323529
8051,280,313,81,0.001323529
8052,68,195,81,0.001323529
8053,552,335,81,0.001323529
8054,250,32,81,0.001323529
8055,393,471,81,0.001323529
8056,552,131,81,0.001323529
8057,230,682,81,0.001323529
8058,479,130,81,0.001323529
8059,5,347,81,0.001323529
8060,171,674,81,0.001323529
8061,95,14,81,0.001323529
8062,475,77,81,0.001323529
8063,532,48,81,0.001323529
8064,243,302,81,0.001323529
8065,56,31,81,0.001323529
8066,158,311,81,0.001323529
8067,107,689,81,0.001323529
8068,274,473,81,0.001323529
8069,383,310,81,0.001323529
8070,163,380,81,0.001323529
8071,133,353,81,0.001323529
8072,673,475,81,0.001323529
8073,145,170,81,0.001323529
8074,331,30,81,0.001323529
8075,394,48,81,0.001323529
8076,367,141,81,0.001323529
8077,394,33,81,0.001323529
8078,117,77,81,0.001323529
8079,394,385,81,0.001323529
8080,655,379,81,0.001323529
8081,31,354,81,0.001323529
8082,95,26,81,0.001323529
8083,522,682,81,0.001323529
8084,295,498,81,0.001323529
8085,242,331,81,0.001323529
8086,394,427,81,0.001323529
8087,367,479,81,0.001323529
8088,674,274,81,0.001323529
8089,663,463,81,0.001323529
8090,347,588,81,0.001323529
8091,514,532,81,0.001323529
8092,348,501,81,0.001323529
8093,33,497,81,0.001323529
8094,56,558,81,0.001323529
8095,674,348,81,0.001323529
8096,33,1,81,0.001323529
8097,562,497,81,0.001323529
8098,30,640,81,0.001323529
8099,16,502,81,0.001323529
8100,586,473,81,0.001323529
8101,12,141,81,0.001323529
8102,145,632,81,0.001323529
8103,29,196,81,0.001323529
8104,475,334,81,0.001323529
8105,596,427,81,0.001323529
8106,397,364,81,0.001323529
8107,158,529,81,0.001323529
8108,383,354,81,0.001323529
8109,114,302,81,0.001323529
8110,558,196,81,0.001323529
8111,193,508,81,0.001323529
8112,56,609,81,0.001323529
8113,230,508,81,0.001323529
8114,230,56,81,0.001323529
8115,501,22,81,0.001323529
8116,614,588,81,0.001323529
8117,84,479,81,0.001323529
8118,393,398,81,0.001323529
8119,30,295,81,0.001323529
8120,588,543,81,0.001323529
8121,77,508,81,0.001323529
8122,105,261,81,0.001323529
8123,655,25,81,0.001323529
8124,31,708,80,0.00130719
8125,353,414,80,0.00130719
8126,347,31,80,0.00130719
8127,219,427,80,0.00130719
8128,97,33,80,0.00130719
8129,311,29,80,0.00130719
8130,80,723,80,0.00130719
8131,313,482,80,0.00130719
8132,682,397,80,0.00130719
8133,475,596,80,0.00130719
8134,354,439,80,0.00130719
8135,394,114,80,0.00130719
8136,502,219,80,0.00130719
8137,95,97,80,0.00130719
8138,532,14,80,0.00130719
8139,334,9,80,0.00130719
8140,562,638,80,0.00130719
8141,313,560,80,0.00130719
8142,196,638,80,0.00130719
8143,32,22,80,0.00130719
8144,68,156,80,0.00130719
8145,463,15,80,0.00130719
8146,562,33,80,0.00130719
8147,131,307,80,0.00130719
8148,475,522,80,0.00130719
8149,328,219,80,0.00130719
8150,33,167,80,0.00130719
8151,394,404,80,0.00130719
8152,10,25,80,0.00130719
8153,498,588,80,0.00130719
8154,158,614,80,0.00130719
8155,394,280,80,0.00130719
8156,328,522,80,0.00130719
8157,1,663,80,0.00130719
8158,528,588,80,0.00130719
8159,414,219,80,0.00130719
8160,663,274,80,0.00130719
8161,586,265,80,0.00130719
8162,3,562,80,0.00130719
8163,535,4,80,0.00130719
8164,663,501,80,0.00130719
8165,414,588,80,0.00130719
8166,473,117,80,0.00130719
8167,443,130,80,0.00130719
8168,95,196,80,0.00130719
8169,6,107,80,0.00130719
8170,130,265,80,0.00130719
8171,383,532,80,0.00130719
8172,517,295,80,0.00130719
8173,114,123,80,0.00130719
8174,535,347,80,0.00130719
8175,663,632,80,0.00130719
8176,479,640,80,0.00130719
8177,242,367,80,0.00130719
8178,80,170,80,0.00130719
8179,25,141,80,0.00130719
8180,379,204,80,0.00130719
8181,80,85,80,0.00130719
8182,31,347,80,0.00130719
8183,609,302,80,0.00130719
8184,114,535,80,0.00130719
8185,77,683,80,0.00130719
8186,502,265,80,0.00130719
8187,528,609,80,0.00130719
8188,543,348,80,0.00130719
8189,274,311,80,0.00130719
8190,673,497,80,0.00130719
8191,196,219,80,0.00130719
8192,1,2,80,0.00130719
8193,682,310,80,0.00130719
8194,335,156,80,0.00130719
8195,532,250,80,0.00130719
8196,31,48,80,0.00130719
8197,174,20,80,0.00130719
8198,596,562,80,0.00130719
8199,347,295,80,0.00130719
8200,532,560,79,0.00129085
8201,493,27,79,0.00129085
8202,13,204,79,0.00129085
8203,443,471,79,0.00129085
8204,708,10,79,0.00129085
8205,479,141,79,0.00129085
8206,335,383,79,0.00129085
8207,348,398,79,0.00129085
8208,609,114,79,0.00129085
8209,404,522,79,0.00129085
8210,393,95,79,0.00129085
8211,475,5,79,0.00129085
8212,236,640,79,0.00129085
8213,618,68,79,0.00129085
8214,95,640,79,0.00129085
8215,367,529,79,0.00129085
8216,379,502,79,0.00129085
8217,68,242,79,0.00129085
8218,107,164,79,0.00129085
8219,123,632,79,0.00129085
8220,497,131,79,0.00129085
8221,5,32,79,0.00129085
8222,27,624,79,0.00129085
8223,6,543,79,0.00129085
8224,242,314,79,0.00129085
8225,310,4,79,0.00129085
8226,133,655,79,0.00129085
8227,528,473,79,0.00129085
8228,663,20,79,0.00129085
8229,367,54,79,0.00129085
8230,84,682,79,0.00129085
8231,224,632,79,0.00129085
8232,721,498,79,0.00129085
8233,498,170,79,0.00129085
8234,130,97,79,0.00129085
8235,618,582,79,0.00129085
8236,582,140,79,0.00129085
8237,552,471,79,0.00129085
8238,586,264,79,0.00129085
8239,588,242,79,0.00129085
8240,501,522,79,0.00129085
8241,31,463,79,0.00129085
8242,347,708,79,0.00129085
8243,593,16,79,0.00129085
8244,274,141,79,0.00129085
8245,269,353,79,0.00129085
8246,334,393,79,0.00129085
8247,347,95,79,0.00129085
8248,655,274,79,0.00129085
8249,11,11,79,0.00129085
8250,16,560,79,0.00129085
8251,674,6,79,0.00129085
8252,2,463,79,0.00129085
8253,123,517,79,0.00129085
8254,11,414,79,0.00129085
8255,145,20,79,0.00129085
8256,9,246,79,0.00129085
8257,50,16,79,0.00129085
8258,48,5,79,0.00129085
8259,328,236,79,0.00129085
8260,34,313,79,0.00129085
8261,280,170,79,0.00129085
8262,562,463,79,0.00129085
8263,250,50,79,0.00129085
8264,497,77,79,0.00129085
8265,156,562,79,0.00129085
8266,158,236,79,0.00129085
8267,394,502,79,0.00129085
8268,398,131,79,0.00129085
8269,16,723,79,0.00129085
8270,140,609,79,0.00129085
8271,535,398,79,0.00129085
8272,586,522,79,0.00129085
8273,522,562,79,0.00129085
8274,380,552,79,0.00129085
8275,558,609,79,0.00129085
8276,25,379,79,0.00129085
8277,593,26,79,0.00129085
8278,380,30,79,0.00129085
8279,414,280,79,0.00129085
8280,280,6,78,0.00127451
8281,32,164,78,0.00127451
8282,328,131,78,0.00127451
8283,427,379,78,0.00127451
8284,708,174,78,0.00127451
8285,471,558,78,0.00127451
8286,354,141,78,0.00127451
8287,443,145,78,0.00127451
8288,614,313,78,0.00127451
8289,196,618,78,0.00127451
8290,507,335,78,0.00127451
8291,393,479,78,0.00127451
8292,68,274,78,0.00127451
8293,613,380,78,0.00127451
8294,1,723,78,0.00127451
8295,107,85,78,0.00127451
8296,174,473,78,0.00127451
8297,511,331,78,0.00127451
8298,95,463,78,0.00127451
8299,558,544,78,0.00127451
8300,219,638,78,0.00127451
8301,123,528,78,0.00127451
8302,354,640,78,0.00127451
8303,274,242,78,0.00127451
8304,586,302,78,0.00127451
8305,367,392,78,0.00127451
8306,720,20,78,0.00127451
8307,130,22,78,0.00127451
8308,302,543,78,0.00127451
8309,95,663,78,0.00127451
8310,5,471,78,0.00127451
8311,219,14,78,0.00127451
8312,3,34,78,0.00127451
8313,383,230,78,0.00127451
8314,552,463,78,0.00127451
8315,473,171,78,0.00127451
8316,385,123,78,0.00127451
8317,171,204,78,0.00127451
8318,393,385,78,0.00127451
8319,354,264,78,0.00127451
8320,6,103,78,0.00127451
8321,80,34,78,0.00127451
8322,497,280,78,0.00127451
8323,114,68,78,0.00127451
8324,250,33,78,0.00127451
8325,497,123,78,0.00127451
8326,131,25,78,0.00127451
8327,353,163,78,0.00127451
8328,532,544,78,0.00127451
8329,25,131,78,0.00127451
8330,552,354,78,0.00127451
8331,84,121,78,0.00127451
8332,158,130,78,0.00127451
8333,522,398,78,0.00127451
8334,16,475,78,0.00127451
8335,552,443,78,0.00127451
8336,313,20,78,0.00127451
8337,3,497,78,0.00127451
8338,30,463,78,0.00127451
8339,682,335,78,0.00127451
8340,156,141,78,0.00127451
8341,353,471,78,0.00127451
8342,674,393,78,0.00127451
8343,609,50,78,0.00127451
8344,33,243,78,0.00127451
8345,50,313,78,0.00127451
8346,15,48,78,0.00127451
8347,77,661,78,0.00127451
8348,32,242,78,0.00127451
8349,33,5,78,0.00127451
8350,498,48,78,0.00127451
8351,586,242,78,0.00127451
8352,97,379,77,0.00125817
8353,107,121,77,0.00125817
8354,328,663,77,0.00125817
8355,68,328,77,0.00125817
8356,123,708,77,0.00125817
8357,84,274,77,0.00125817
8358,439,16,77,0.00125817
8359,30,158,77,0.00125817
8360,26,404,77,0.00125817
8361,522,274,77,0.00125817
8362,269,27,77,0.00125817
8363,380,126,77,0.00125817
8364,314,181,77,0.00125817
8365,43,471,77,0.00125817
8366,463,479,77,0.00125817
8367,84,204,77,0.00125817
8368,145,26,77,0.00125817
8369,295,596,77,0.00125817
8370,48,243,77,0.00125817
8371,379,196,77,0.00125817
8372,204,311,77,0.00125817
8373,655,393,77,0.00125817
8374,379,427,77,0.00125817
8375,586,141,77,0.00125817
8376,640,30,77,0.00125817
8377,532,196,77,0.00125817
8378,84,638,77,0.00125817
8379,114,609,77,0.00125817
8380,174,348,77,0.00125817
8381,56,479,77,0.00125817
8382,439,367,77,0.00125817
8383,532,156,77,0.00125817
8384,721,443,77,0.00125817
8385,34,689,77,0.00125817
8386,353,714,77,0.00125817
8387,123,328,77,0.00125817
8388,224,683,77,0.00125817
8389,20,123,77,0.00125817
8390,164,314,77,0.00125817
8391,463,663,77,0.00125817
8392,614,250,77,0.00125817
8393,204,335,77,0.00125817
8394,26,95,77,0.00125817
8395,655,107,77,0.00125817
8396,535,463,77,0.00125817
8397,243,236,77,0.00125817
8398,246,105,77,0.00125817
8399,535,605,77,0.00125817
8400,471,334,77,0.00125817
8401,348,632,77,0.00125817
8402,274,302,77,0.00125817
8403,84,463,77,0.00125817
8404,475,397,77,0.00125817
8405,158,302,77,0.00125817
8406,107,246,77,0.00125817
8407,204,30,77,0.00125817
8408,497,335,77,0.00125817
8409,552,638,77,0.00125817
8410,348,195,77,0.00125817
8411,48,121,77,0.00125817
8412,624,68,77,0.00125817
8413,328,33,77,0.00125817
